"Sm_Messstelle","Sm_DatumZeit","Sm_schnee"
310,2013-03-22,113
310,2013-03-23,126
310,2013-03-24,136
310,2013-03-25,150
310,2013-03-26,160
310,2013-03-27,171
310,2013-03-28,179
310,2013-03-29,192
310,2013-03-30,209
310,2013-03-31,218
310,2013-04-01,235
310,2013-04-02,238
310,2013-04-03,227
310,2013-04-04,207
310,2013-04-05,195
310,2013-04-06,180
310,2013-04-07,163
310,2013-04-08,144
310,2013-04-09,131
310,2013-04-10,116
310,2013-04-11,97
310,2013-04-12,83
310,2013-04-13,66
310,2013-04-14,55
310,2013-04-15,43
310,2013-04-16,48
310,2013-04-17,49
310,2013-04-18,49
310,2013-04-19,44
310,2013-04-20,41
310,2013-04-21,41
311,2012-12-01,72
311,2012-12-02,71
311,2012-12-03,75
311,2012-12-04,74
311,2012-12-05,81
311,2012-12-06,81
311,2012-12-07,84
311,2012-12-08,85
311,2012-12-09,76
311,2012-12-10,76
311,2012-12-11,94
311,2012-12-12,92
311,2012-12-13,95
311,2012-12-14,100
311,2012-12-15,103
311,2012-12-16,104
311,2012-12-17,102
311,2012-12-18,101
311,2012-12-19,100
311,2012-12-20,103
311,2012-12-21,104
311,2012-12-22,114
311,2012-12-23,123
311,2012-12-24,134
311,2012-12-25,145
311,2012-12-26,163
311,2012-12-27,180
311,2012-12-28,180
311,2012-12-29,182
311,2012-12-30,184
311,2012-12-31,184
311,2013-01-01,179
311,2013-01-02,189
311,2013-01-03,207
311,2013-01-04,210
311,2013-01-05,224
311,2013-01-06,230
311,2013-01-07,241
311,2013-01-08,252
311,2013-01-09,264
311,2013-01-10,275
311,2013-01-11,283
311,2013-01-12,292
311,2013-01-13,298
311,2013-01-14,311
311,2013-01-15,321
311,2013-01-16,336
311,2013-01-17,339
311,2013-01-18,348
311,2013-01-19,363
311,2013-01-20,375
311,2013-01-21,383
311,2013-01-22,382
311,2013-01-23,382
311,2013-01-24,382
311,2013-01-25,378
311,2013-01-26,383
311,2013-01-27,380
311,2013-01-28,384
311,2013-01-29,385
311,2013-01-30,381
311,2013-01-31,380
311,2013-02-01,368
311,2013-02-02,358
311,2013-02-03,341
311,2013-02-04,325
311,2013-02-05,314
311,2013-02-06,302
311,2013-02-07,287
311,2013-02-08,274
311,2013-02-09,266
311,2013-02-10,252
311,2013-02-11,238
311,2013-02-12,222
311,2013-02-13,211
311,2013-02-14,205
311,2013-02-15,186
311,2013-02-16,169
311,2013-02-17,193
311,2013-02-18,209
311,2013-02-19,226
311,2013-02-20,249
311,2013-02-21,260
311,2013-02-22,282
311,2013-02-23,274
311,2013-02-24,270
311,2013-02-25,278
311,2013-02-26,275
311,2013-02-27,271
311,2013-02-28,275
311,2013-03-01,276
311,2013-03-02,248
311,2013-03-03,241
311,2013-03-04,235
311,2013-03-05,220
311,2013-03-06,216
311,2013-03-07,207
311,2013-03-08,193
311,2013-03-09,185
311,2013-03-10,176
311,2013-03-11,154
311,2013-03-12,155
311,2013-03-13,151
311,2013-03-14,141
311,2013-03-15,139
311,2013-03-16,135
311,2013-03-17,131
311,2013-03-18,126
311,2013-03-19,124
311,2013-03-20,125
311,2013-03-21,116
311,2013-03-22,125
311,2013-03-23,138
311,2013-03-24,149
311,2013-03-25,163
311,2013-03-26,177
311,2013-03-27,186
311,2013-03-28,201
311,2013-03-29,216
311,2013-03-30,224
311,2013-03-31,239
311,2013-04-01,248
311,2013-04-02,261
311,2013-04-03,245
311,2013-04-04,225
311,2013-04-05,208
311,2013-04-06,196
311,2013-04-07,180
311,2013-04-08,164
311,2013-04-09,151
311,2013-04-10,133
311,2013-04-11,119
311,2013-04-12,102
311,2013-04-13,81
311,2013-04-14,64
311,2013-04-15,65
311,2013-04-16,60
311,2013-04-17,61
311,2013-04-18,61
311,2013-04-19,61
311,2013-04-20,60
311,2013-04-21,66
312,2012-12-01,62
312,2012-12-02,58
312,2012-12-03,56
312,2012-12-04,61
312,2012-12-05,68
312,2012-12-06,67
312,2012-12-07,72
312,2012-12-08,67
312,2012-12-09,63
312,2012-12-10,63
312,2012-12-11,86
312,2012-12-12,80
312,2012-12-13,77
312,2012-12-14,86
312,2012-12-15,91
312,2012-12-16,91
312,2012-12-17,85
312,2012-12-18,90
312,2012-12-19,87
312,2012-12-20,93
312,2012-12-21,89
312,2012-12-22,103
312,2012-12-23,102
312,2012-12-24,129
312,2012-12-25,137
312,2012-12-26,152
312,2012-12-27,166
312,2012-12-28,167
312,2012-12-29,169
312,2012-12-30,171
312,2012-12-31,169
312,2013-01-01,168
312,2013-01-02,176
312,2013-01-03,192
312,2013-01-04,198
312,2013-01-05,210
312,2013-01-06,215
312,2013-01-07,231
312,2013-01-08,237
312,2013-01-09,250
312,2013-01-10,262
312,2013-01-11,272
312,2013-01-12,281
312,2013-01-13,286
312,2013-01-14,301
312,2013-01-15,307
312,2013-01-16,318
312,2013-01-17,325
312,2013-01-18,341
312,2013-01-19,350
312,2013-01-20,356
312,2013-01-21,370
312,2013-01-22,368
312,2013-01-23,367
312,2013-01-24,364
312,2013-01-25,370
312,2013-01-26,366
312,2013-01-27,372
312,2013-01-28,369
312,2013-01-29,368
312,2013-01-30,371
312,2013-01-31,371
312,2013-02-01,352
312,2013-02-02,341
312,2013-02-03,325
312,2013-02-04,317
312,2013-02-05,301
312,2013-02-06,287
312,2013-02-07,280
312,2013-02-08,267
312,2013-02-09,249
312,2013-02-10,240
312,2013-02-11,230
312,2013-02-12,210
312,2013-02-13,201
312,2013-02-14,186
312,2013-02-15,168
312,2013-02-16,162
312,2013-02-17,179
312,2013-02-18,194
312,2013-02-19,209
312,2013-02-20,229
312,2013-02-21,247
312,2013-02-22,271
312,2013-02-23,259
312,2013-02-24,263
312,2013-02-25,262
312,2013-02-26,256
312,2013-02-27,258
312,2013-02-28,258
312,2013-03-01,261
312,2013-03-02,242
312,2013-03-03,226
312,2013-03-04,222
312,2013-03-05,212
312,2013-03-06,196
312,2013-03-07,187
312,2013-03-08,178
312,2013-03-09,173
312,2013-03-10,157
312,2013-03-11,143
312,2013-03-12,138
312,2013-03-13,130
312,2013-03-14,127
312,2013-03-15,129
312,2013-03-16,124
312,2013-03-17,122
312,2013-03-18,119
312,2013-03-19,110
312,2013-03-20,108
312,2013-03-21,104
312,2013-03-22,117
312,2013-03-23,127
312,2013-03-24,140
312,2013-03-25,145
312,2013-03-26,158
312,2013-03-27,177
312,2013-03-28,183
312,2013-03-29,199
312,2013-03-30,213
312,2013-03-31,222
312,2013-04-01,230
312,2013-04-02,246
312,2013-04-03,233
312,2013-04-04,216
312,2013-04-05,197
312,2013-04-06,183
312,2013-04-07,168
312,2013-04-08,145
312,2013-04-09,133
312,2013-04-10,121
312,2013-04-11,101
312,2013-04-12,81
312,2013-04-13,70
312,2013-04-14,55
312,2013-04-15,52
312,2013-04-16,48
312,2013-04-17,53
312,2013-04-18,50
312,2013-04-19,53
312,2013-04-20,49
312,2013-04-21,52
313,2012-12-01,46
313,2012-12-02,42
313,2012-12-03,46
313,2012-12-04,42
313,2012-12-05,52
313,2012-12-06,60
313,2012-12-07,53
313,2012-12-08,49
313,2012-12-09,49
313,2012-12-10,49
313,2012-12-11,63
313,2012-12-12,65
313,2012-12-13,69
313,2012-12-14,70
313,2012-12-15,78
313,2012-12-16,80
313,2012-12-17,80
313,2012-12-18,76
313,2012-12-19,72
313,2012-12-20,73
313,2012-12-21,71
313,2012-12-22,89
313,2012-12-23,95
313,2012-12-24,116
313,2012-12-25,123
313,2012-12-26,132
313,2012-12-27,158
313,2012-12-28,150
313,2012-12-29,152
313,2012-12-30,156
313,2012-12-31,159
313,2013-01-01,155
313,2013-01-02,168
313,2013-01-03,171
313,2013-01-04,189
313,2013-01-05,195
313,2013-01-06,207
313,2013-01-07,212
313,2013-01-08,219
313,2013-01-09,236
313,2013-01-10,244
313,2013-01-11,259
313,2013-01-12,268
313,2013-01-13,276
313,2013-01-14,283
313,2013-01-15,294
313,2013-01-16,305
313,2013-01-17,314
313,2013-01-18,325
313,2013-01-19,331
313,2013-01-20,346
313,2013-01-21,358
313,2013-01-22,358
313,2013-01-23,356
313,2013-01-24,350
313,2013-01-25,354
313,2013-01-26,357
313,2013-01-27,352
313,2013-01-28,351
313,2013-01-29,357
313,2013-01-30,350
313,2013-01-31,351
313,2013-02-01,337
313,2013-02-02,326
313,2013-02-03,317
313,2013-02-04,302
313,2013-02-05,293
313,2013-02-06,279
313,2013-02-07,261
313,2013-02-08,249
313,2013-02-09,241
313,2013-02-10,223
313,2013-02-11,206
313,2013-02-12,199
313,2013-02-13,181
313,2013-02-14,170
313,2013-02-15,162
313,2013-02-16,147
313,2013-02-17,159
313,2013-02-18,186
313,2013-02-19,200
313,2013-02-20,217
313,2013-02-21,238
313,2013-02-22,253
313,2013-02-23,249
313,2013-02-24,244
313,2013-02-25,249
313,2013-02-26,246
313,2013-02-27,242
313,2013-02-28,245
313,2013-03-01,245
313,2013-03-02,221
313,2013-03-03,211
313,2013-03-04,206
313,2013-03-05,194
313,2013-03-06,183
313,2013-03-07,174
313,2013-03-08,165
313,2013-03-09,152
313,2013-03-10,147
313,2013-03-11,132
313,2013-03-12,124
313,2013-03-13,118
313,2013-03-14,120
313,2013-03-15,117
313,2013-03-16,106
313,2013-03-17,107
313,2013-03-18,105
313,2013-03-19,94
313,2013-03-20,94
313,2013-03-21,88
313,2013-03-22,98
313,2013-03-23,111
313,2013-03-24,128
313,2013-03-25,134
313,2013-03-26,148
313,2013-03-27,165
313,2013-03-28,170
313,2013-03-29,182
313,2013-03-30,193
313,2013-03-31,205
313,2013-04-01,217
313,2013-04-02,232
313,2013-04-03,212
313,2013-04-04,196
313,2013-04-05,182
313,2013-04-06,170
313,2013-04-07,150
313,2013-04-08,134
313,2013-04-09,119
313,2013-04-10,102
313,2013-04-11,86
313,2013-04-12,76
313,2013-04-13,56
313,2013-04-14,43
313,2013-04-15,32
313,2013-04-16,31
313,2013-04-17,34
313,2013-04-18,37
313,2013-04-19,35
313,2013-04-20,30
313,2013-04-21,30
314,2012-12-01,17
314,2012-12-02,13
314,2012-12-03,12
314,2012-12-04,14
314,2012-12-05,26
314,2012-12-06,24
314,2012-12-07,28
314,2012-12-08,29
314,2012-12-09,15
314,2012-12-10,15
314,2012-12-11,41
314,2012-12-12,38
314,2012-12-13,37
314,2012-12-14,42
314,2012-12-15,51
314,2012-12-16,44
314,2012-12-17,44
314,2012-12-18,45
314,2012-12-19,48
314,2012-12-20,45
314,2012-12-21,50
314,2012-12-22,58
314,2012-12-23,64
314,2012-12-24,85
314,2012-12-25,96
314,2012-12-26,100
314,2012-12-27,123
314,2012-12-28,130
314,2012-12-29,123
314,2012-12-30,120
314,2012-12-31,126
314,2013-01-01,129
314,2013-01-02,138
314,2013-01-03,140
314,2013-01-04,154
314,2013-01-05,162
314,2013-01-06,171
314,2013-01-07,183
314,2013-01-08,191
314,2013-01-09,204
314,2013-01-10,218
314,2013-01-11,227
314,2013-01-12,239
314,2013-01-13,249
314,2013-01-14,254
314,2013-01-15,261
314,2013-01-16,271
314,2013-01-17,286
314,2013-01-18,297
314,2013-01-19,310
314,2013-01-20,315
314,2013-01-21,321
314,2013-01-22,330
314,2013-01-23,328
314,2013-01-24,322
314,2013-01-25,325
314,2013-01-26,321
314,2013-01-27,327
314,2013-01-28,322
314,2013-01-29,324
314,2013-01-30,323
314,2013-01-31,323
314,2013-02-01,316
314,2013-02-02,296
314,2013-02-03,288
314,2013-02-04,269
314,2013-02-05,256
314,2013-02-06,246
314,2013-02-07,233
314,2013-02-08,225
314,2013-02-09,210
314,2013-02-10,198
314,2013-02-11,186
314,2013-02-12,167
314,2013-02-13,153
314,2013-02-14,138
314,2013-02-15,129
314,2013-02-16,121
314,2013-02-17,137
314,2013-02-18,154
314,2013-02-19,172
314,2013-02-20,190
314,2013-02-21,208
314,2013-02-22,225
314,2013-02-23,220
314,2013-02-24,219
314,2013-02-25,213
314,2013-02-26,218
314,2013-02-27,222
314,2013-02-28,218
314,2013-03-01,220
314,2013-03-02,194
314,2013-03-03,188
314,2013-03-04,173
314,2013-03-05,165
314,2013-03-06,152
314,2013-03-07,147
314,2013-03-08,139
314,2013-03-09,128
314,2013-03-10,114
314,2013-03-11,98
314,2013-03-12,97
314,2013-03-13,93
314,2013-03-14,85
314,2013-03-15,78
314,2013-03-16,77
314,2013-03-17,74
314,2013-03-18,71
314,2013-03-19,67
314,2013-03-20,68
314,2013-03-21,57
314,2013-03-22,70
314,2013-03-23,82
314,2013-03-24,97
314,2013-03-25,109
314,2013-03-26,115
314,2013-03-27,128
314,2013-03-28,145
314,2013-03-29,155
314,2013-03-30,167
314,2013-03-31,175
314,2013-04-01,187
314,2013-04-02,204
314,2013-04-03,188
314,2013-04-04,175
314,2013-04-05,158
314,2013-04-06,139
314,2013-04-07,118
314,2013-04-08,106
314,2013-04-09,95
314,2013-04-10,75
314,2013-04-11,63
314,2013-04-12,39
314,2013-04-13,29
314,2013-04-14,10
314,2013-04-15,1
314,2013-04-16,5
314,2013-04-17,2
314,2013-04-18,3
314,2013-04-19,1
314,2013-04-20,6
314,2013-04-21,0
315,2012-12-01,29
315,2012-12-02,21
315,2012-12-03,27
315,2012-12-04,26
315,2012-12-05,37
315,2012-12-06,36
315,2012-12-07,35
315,2012-12-08,38
315,2012-12-09,30
315,2012-12-10,25
315,2012-12-11,51
315,2012-12-12,49
315,2012-12-13,48
315,2012-12-14,54
315,2012-12-15,56
315,2012-12-16,60
315,2012-12-17,54
315,2012-12-18,60
315,2012-12-19,55
315,2012-12-20,54
315,2012-12-21,60
315,2012-12-22,71
315,2012-12-23,73
315,2012-12-24,95
315,2012-12-25,107
315,2012-12-26,111
315,2012-12-27,130
315,2012-12-28,132
315,2012-12-29,136
315,2012-12-30,133
315,2012-12-31,137
315,2013-01-01,130
315,2013-01-02,148
315,2013-01-03,158
315,2013-01-04,159
315,2013-01-05,176
315,2013-01-06,180
315,2013-01-07,194
315,2013-01-08,202
315,2013-01-09,211
315,2013-01-10,219
315,2013-01-11,238
315,2013-01-12,239
315,2013-01-13,256
315,2013-01-14,263
315,2013-01-15,273
315,2013-01-16,287
315,2013-01-17,293
315,2013-01-18,300
315,2013-01-19,318
315,2013-01-20,321
315,2013-01-21,336
315,2013-01-22,336
315,2013-01-23,331
315,2013-01-24,336
315,2013-01-25,329
315,2013-01-26,337
315,2013-01-27,329
315,2013-01-28,331
315,2013-01-29,330
315,2013-01-30,334
315,2013-01-31,330
315,2013-02-01,317
315,2013-02-02,312
315,2013-02-03,295
315,2013-02-04,286
315,2013-02-05,273
315,2013-02-06,256
315,2013-02-07,238
315,2013-02-08,230
315,2013-02-09,221
315,2013-02-10,204
315,2013-02-11,193
315,2013-02-12,181
315,2013-02-13,170
315,2013-02-14,153
315,2013-02-15,144
315,2013-02-16,123
315,2013-02-17,146
315,2013-02-18,158
315,2013-02-19,177
315,2013-02-20,195
315,2013-02-21,214
315,2013-02-22,233
315,2013-02-23,229
315,2013-02-24,224
315,2013-02-25,227
315,2013-02-26,222
315,2013-02-27,222
315,2013-02-28,226
315,2013-03-01,224
315,2013-03-02,208
315,2013-03-03,192
315,2013-03-04,187
315,2013-03-05,175
315,2013-03-06,165
315,2013-03-07,151
315,2013-03-08,142
315,2013-03-09,137
315,2013-03-10,122
315,2013-03-11,103
315,2013-03-12,104
315,2013-03-13,99
315,2013-03-14,97
315,2013-03-15,97
315,2013-03-16,92
315,2013-03-17,81
315,2013-03-18,82
315,2013-03-19,81
315,2013-03-20,76
315,2013-03-21,66
315,2013-03-22,76
315,2013-03-23,96
315,2013-03-24,99
315,2013-03-25,113
315,2013-03-26,132
315,2013-03-27,144
315,2013-03-28,152
315,2013-03-29,162
315,2013-03-30,181
315,2013-03-31,185
315,2013-04-01,204
315,2013-04-02,207
315,2013-04-03,193
315,2013-04-04,184
315,2013-04-05,161
315,2013-04-06,146
315,2013-04-07,136
315,2013-04-08,111
315,2013-04-09,98
315,2013-04-10,82
315,2013-04-11,68
315,2013-04-12,57
315,2013-04-13,39
315,2013-04-14,21
315,2013-04-15,14
315,2013-04-16,11
315,2013-04-17,14
315,2013-04-18,12
315,2013-04-19,14
315,2013-04-20,11
315,2013-04-21,11
316,2012-12-01,8
316,2012-12-02,5
316,2012-12-03,7
316,2012-12-04,6
316,2012-12-05,18
316,2012-12-06,18
316,2012-12-07,22
316,2012-12-08,15
316,2012-12-09,14
316,2012-12-10,11
316,2012-12-11,29
316,2012-12-12,27
316,2012-12-13,33
316,2012-12-14,33
316,2012-12-15,36
316,2012-12-16,43
316,2012-12-17,36
316,2012-12-18,42
316,2012-12-19,37
316,2012-12-20,43
316,2012-12-21,43
316,2012-12-22,52
316,2012-12-23,56
316,2012-12-24,72
316,2012-12-25,87
316,2012-12-26,91
316,2012-12-27,118
316,2012-12-28,119
316,2012-12-29,119
316,2012-12-30,116
316,2012-12-31,117
316,2013-01-01,117
316,2013-01-02,128
316,2013-01-03,136
316,2013-01-04,143
316,2013-01-05,157
316,2013-01-06,168
316,2013-01-07,178
316,2013-01-08,185
316,2013-01-09,201
316,2013-01-10,205
316,2013-01-11,220
316,2013-01-12,231
316,2013-01-13,240
316,2013-01-14,245
316,2013-01-15,259
316,2013-01-16,271
316,2013-01-17,278
316,2013-01-18,286
316,2013-01-19,293
316,2013-01-20,307
316,2013-01-21,316
316,2013-01-22,314
316,2013-01-23,320
316,2013-01-24,319
316,2013-01-25,318
316,2013-01-26,320
316,2013-01-27,313
316,2013-01-28,318
316,2013-01-29,319
316,2013-01-30,314
316,2013-01-31,319
316,2013-02-01,305
316,2013-02-02,294
316,2013-02-03,277
316,2013-02-04,265
316,2013-02-05,250
316,2013-02-06,241
316,2013-02-07,223
316,2013-02-08,215
316,2013-02-09,198
316,2013-02-10,186
316,2013-02-11,175
316,2013-02-12,161
316,2013-02-13,144
316,2013-02-14,138
316,2013-02-15,117
316,2013-02-16,113
316,2013-02-17,130
316,2013-02-18,140
316,2013-02-19,166
316,2013-02-20,185
316,2013-02-21,202
316,2013-02-22,211
316,2013-02-23,212
316,2013-02-24,212
316,2013-02-25,205
316,2013-02-26,208
316,2013-02-27,211
316,2013-02-28,212
316,2013-03-01,207
316,2013-03-02,189
316,2013-03-03,172
316,2013-03-04,162
316,2013-03-05,154
316,2013-03-06,147
316,2013-03-07,132
316,2013-03-08,126
316,2013-03-09,114
316,2013-03-10,111
316,2013-03-11,93
316,2013-03-12,83
316,2013-03-13,81
316,2013-03-14,82
316,2013-03-15,79
316,2013-03-16,74
316,2013-03-17,64
316,2013-03-18,61
316,2013-03-19,59
316,2013-03-20,51
316,2013-03-21,53
316,2013-03-22,65
316,2013-03-23,76
316,2013-03-24,82
316,2013-03-25,98
316,2013-03-26,113
316,2013-03-27,118
316,2013-03-28,139
316,2013-03-29,147
316,2013-03-30,156
316,2013-03-31,172
316,2013-04-01,186
316,2013-04-02,191
316,2013-04-03,181
316,2013-04-04,167
316,2013-04-05,147
316,2013-04-06,129
316,2013-04-07,113
316,2013-04-08,98
316,2013-04-09,79
316,2013-04-10,63
316,2013-04-11,50
316,2013-04-12,38
316,2013-04-13,18
316,2013-04-14,1
316,2013-04-15,0
316,2013-04-16,0
316,2013-04-17,0
316,2013-04-18,0
316,2013-04-19,0
316,2013-04-20,0
316,2013-04-21,0
317,2012-12-01,18
317,2012-12-02,18
317,2012-12-03,21
317,2012-12-04,17
317,2012-12-05,31
317,2012-12-06,32
317,2012-12-07,31
317,2012-12-08,26
317,2012-12-09,25
317,2012-12-10,25
317,2012-12-11,41
317,2012-12-12,38
317,2012-12-13,38
317,2012-12-14,41
317,2012-12-15,48
317,2012-12-16,53
317,2012-12-17,50
317,2012-12-18,45
317,2012-12-19,53
317,2012-12-20,50
317,2012-12-21,48
317,2012-12-22,61
317,2012-12-23,71
317,2012-12-24,88
317,2012-12-25,92
317,2012-12-26,106
317,2012-12-27,128
317,2012-12-28,125
317,2012-12-29,125
317,2012-12-30,127
317,2012-12-31,129
317,2013-01-01,127
317,2013-01-02,139
317,2013-01-03,150
317,2013-01-04,155
317,2013-01-05,170
317,2013-01-06,181
317,2013-01-07,186
317,2013-01-08,202
317,2013-01-09,211
317,2013-01-10,220
317,2013-01-11,232
317,2013-01-12,237
317,2013-01-13,250
317,2013-01-14,262
317,2013-01-15,270
317,2013-01-16,280
317,2013-01-17,284
317,2013-01-18,300
317,2013-01-19,304
317,2013-01-20,313
317,2013-01-21,327
317,2013-01-22,323
317,2013-01-23,331
317,2013-01-24,329
317,2013-01-25,331
317,2013-01-26,327
317,2013-01-27,323
317,2013-01-28,330
317,2013-01-29,325
317,2013-01-30,330
317,2013-01-31,327
317,2013-02-01,314
317,2013-02-02,301
317,2013-02-03,285
317,2013-02-04,273
317,2013-02-05,260
317,2013-02-06,246
317,2013-02-07,234
317,2013-02-08,224
317,2013-02-09,211
317,2013-02-10,198
317,2013-02-11,180
317,2013-02-12,176
317,2013-02-13,157
317,2013-02-14,145
317,2013-02-15,133
317,2013-02-16,125
317,2013-02-17,140
317,2013-02-18,151
317,2013-02-19,174
317,2013-02-20,190
317,2013-02-21,206
317,2013-02-22,230
317,2013-02-23,221
317,2013-02-24,215
317,2013-02-25,218
317,2013-02-26,223
317,2013-02-27,224
317,2013-02-28,215
317,2013-03-01,216
317,2013-03-02,196
317,2013-03-03,186
317,2013-03-04,177
317,2013-03-05,163
317,2013-03-06,153
317,2013-03-07,150
317,2013-03-08,140
317,2013-03-09,128
317,2013-03-10,117
317,2013-03-11,97
317,2013-03-12,97
317,2013-03-13,99
317,2013-03-14,94
317,2013-03-15,86
317,2013-03-16,85
317,2013-03-17,76
317,2013-03-18,70
317,2013-03-19,68
317,2013-03-20,70
317,2013-03-21,65
317,2013-03-22,76
317,2013-03-23,90
317,2013-03-24,96
317,2013-03-25,107
317,2013-03-26,122
317,2013-03-27,132
317,2013-03-28,141
317,2013-03-29,159
317,2013-03-30,167
317,2013-03-31,182
317,2013-04-01,189
317,2013-04-02,206
317,2013-04-03,188
317,2013-04-04,171
317,2013-04-05,161
317,2013-04-06,137
317,2013-04-07,129
317,2013-04-08,107
317,2013-04-09,97
317,2013-04-10,76
317,2013-04-11,63
317,2013-04-12,47
317,2013-04-13,29
317,2013-04-14,17
317,2013-04-15,7
317,2013-04-16,12
317,2013-04-17,12
317,2013-04-18,7
317,2013-04-19,10
317,2013-04-20,9
317,2013-04-21,10
318,2012-12-01,35
318,2012-12-02,38
318,2012-12-03,34
318,2012-12-04,36
318,2012-12-05,43
318,2012-12-06,45
318,2012-12-07,44
318,2012-12-08,38
318,2012-12-09,34
318,2012-12-10,36
318,2012-12-11,60
318,2012-12-12,59
318,2012-12-13,52
318,2012-12-14,59
318,2012-12-15,66
318,2012-12-16,66
318,2012-12-17,69
318,2012-12-18,61
318,2012-12-19,64
318,2012-12-20,62
318,2012-12-21,67
318,2012-12-22,78
318,2012-12-23,80
318,2012-12-24,99
318,2012-12-25,112
318,2012-12-26,121
318,2012-12-27,138
318,2012-12-28,140
318,2012-12-29,145
318,2012-12-30,140
318,2012-12-31,144
318,2013-01-01,144
318,2013-01-02,153
318,2013-01-03,165
318,2013-01-04,170
318,2013-01-05,179
318,2013-01-06,192
318,2013-01-07,205
318,2013-01-08,210
318,2013-01-09,222
318,2013-01-10,231
318,2013-01-11,246
318,2013-01-12,248
318,2013-01-13,267
318,2013-01-14,276
318,2013-01-15,278
318,2013-01-16,288
318,2013-01-17,298
318,2013-01-18,311
318,2013-01-19,321
318,2013-01-20,328
318,2013-01-21,342
318,2013-01-22,344
318,2013-01-23,338
318,2013-01-24,341
318,2013-01-25,345
318,2013-01-26,346
318,2013-01-27,341
318,2013-01-28,345
318,2013-01-29,339
318,2013-01-30,339
318,2013-01-31,342
318,2013-02-01,331
318,2013-02-02,318
318,2013-02-03,301
318,2013-02-04,292
318,2013-02-05,280
318,2013-02-06,263
318,2013-02-07,253
318,2013-02-08,235
318,2013-02-09,221
318,2013-02-10,209
318,2013-02-11,202
318,2013-02-12,190
318,2013-02-13,174
318,2013-02-14,157
318,2013-02-15,149
318,2013-02-16,134
318,2013-02-17,153
318,2013-02-18,168
318,2013-02-19,190
318,2013-02-20,210
318,2013-02-21,229
318,2013-02-22,241
318,2013-02-23,230
318,2013-02-24,231
318,2013-02-25,239
318,2013-02-26,235
318,2013-02-27,230
318,2013-02-28,235
318,2013-03-01,237
318,2013-03-02,212
318,2013-03-03,205
318,2013-03-04,191
318,2013-03-05,187
318,2013-03-06,178
318,2013-03-07,158
318,2013-03-08,150
318,2013-03-09,146
318,2013-03-10,137
318,2013-03-11,120
318,2013-03-12,112
318,2013-03-13,104
318,2013-03-14,102
318,2013-03-15,105
318,2013-03-16,100
318,2013-03-17,89
318,2013-03-18,93
318,2013-03-19,88
318,2013-03-20,80
318,2013-03-21,77
318,2013-03-22,87
318,2013-03-23,100
318,2013-03-24,109
318,2013-03-25,128
